Index,Term
32822,"আমার বউয়ের নাম মনিষা, তার জন্মদিন উপলক্ষে একটি চিরকুট লেখো।"
32823,চ্যাট জিপিটি বাংলা সংস্কৃতি এবং ভাষা বুঝতে তোমার চেয়ে ভালো 
32824,আমার ৫ম গ্রেডে পড়ুয়া লক্ষ্মী মেয়ে মালিহা সম্পর্কে লিখুন 
32825,থিওরি অফ রিলেটিভিটি কি? গরু দিয়ে এর একটি উদাহরন দিতে পারবে?
32826,ছাত্রীদের বিদায় অনুষ্ঠানের জন্য ৫ মিনিটের শিক্ষকের বক্তব্য
32827,বাংলাদেশের ইতিহাস নিয়ে ৫০০ শব্দের মধ্য একটি সারসংক্ষেপ দাও
32828,একটা কন্টেন্ট লিখো যার শিরোনাম: আলাপচারি:একটি বাংলা চ্যাটবট
32829,যে আমাকে সব বিষয়ে সাহায্য করবে ধরুন আমার একা সময়ে সময় দিবে 
32830,ইউনিক অনলাইন এর প্রতিষ্ঠাতা আবুজর গিফারী সম্পর্কে কিছু বলুন
32831,আলাপচারী নামের গানটি শুনতে সর্বশেষ সংস্করণ কি শুনতে চাই চাই
32832,শাহরিয়ার একজন লোভি ও মিত্থুক লোক।।। তার সম্মন্ধে একটি কবিতা
32833,"বিদেশী দেশে মাস্টার্স অধ্যয়নের জন্য নমুনা, সুপারিশের চিঠি।"
32834,ঢাবির আই বি এ এর স্টাডি এবং ক্যারিয়ারের ব্যাপারে জানতে চাই 
32835,আন্তর্জাতিক ইসলামী বিশ্ববিদ্যালয় চট্টগ্রাম সম্পর্কে কিছু বল?
32836,আমাদের দেশে কতগুলি চেমেন্ত ফাচতর‍্য আছে এবং তাদের নাম কি কি?
32837,তুমি কার অনুপ্রেরনায় তৈরি ? ওনার বিস্তারিত আমাকে বলতে পারবে?
32838,কবি ও প্রাবন্ধিক নাসরুল্লাহ শাকুরি  সম্পর্কে কিছু একটা বলুন 
32839,কবি ও প্রাবন্ধিক নাসরুল্লাহ শাকুরি সম্পর্কে কিছু একটা বলুন। 
32840,কবি ও প্রাবন্ধিক  নাসরুল্লাহ শাকুরি সম্পর্কে কিছু একটা বলুন 
32841, কবি ও প্রাবন্ধিক নাসরুল্লাহ শাকুরি সম্পর্কে কিছু একটা বলুন 
32842,আমি দেখতে কালো আমাকে দেখেলে কিভাবে মেয়েরেয়া আমার আইরনি বুঝবে
32843,বিপিডিবি-এর প্রিপেইড টোকেনের সংখ্যা হঠাৎ করে বেড়ে গেলো কেনো?
32844,শারিরীক অসুস্থতার জন্য দুই দিনের ছুটির জন্য আবেদন পত্র লেখ? 
32845,বাংলাদেশের ব্লু ইকোনোমির সম্ভবনা এবং চ্যালেঞ্জ নিয়ে কিছু বলো
32846,"""আরহান"" নাম এর সাথে আরেকটা নাম যোগ করে একটি সুন্দর নাম লিখো "
32847,বিপুল পরিমাণ দুর্নীতির টাকা দিয়ে আওয়ামীলীগের লোকজন কী করে!
32848,2 x^2 +5y^2 -12x+10y-7=0 x এবং y চলক বাদ দিয়ে সমিকরণ বের করো
32849,কাব্যিক ভাষায় সমসাময়িক কিছু নিয়ে হাস্যরসাত্বক কিছু বলে দেখাও
